Text,Stemming,True Label,Predicted Label,Correct
@GenZNusantara BPI Danantara bikin transformasi ekonomi Indonesia possible banget let's go sustainable!,bpi danantara bikin transformasi ekonomi indonesia possible banget lets go sustainable,1,1,True
gak ada danantara pun emang swasta is better ,gak danantara emang swasta is better,0,0,True
Sorry Yee Maafkan diri ini bila blum setransparan pmbuatan RUU TNI Msih bnyak salah sperti pendirian Danantara Acap brkata ksar dn mngucapkan Ndasmu Teriring salam dn kehangatan yg dpt mmnuhi rga sprti Mkn Bergizi Gratis Slmt mrykn Hari IdulFitri 1446 H ï¸ https://t.co/RAwf9lzRZa,sorry yee maaf blum transparan pmbuatan ruu tni msih bnyak salah sperti diri danantara acap brkata ksar dn mngucapkan ndasmu iring salam dn hangat yg dpt mmnuhi rga sprti mkn gizi gratis slmt mrykn idulfitri 1446 h,0,0,True
@merapi_uncover Sorry to say Prabowo runtang Runtung sama Mulyono dan SBY cuma buat alibi jika danantara gagal...,sorry to say prabowo runtang runtung mulyono sby alibi danantara gagal,0,0,True
@KuntoAjiW ada kaitannya sm koruptor yg ditangkep2in gak sih? setelah pertamina skrg PT ASDP kena jg. herannya muka pelaku pd biasa aja ga takut lebih ke kesel as if they know it s coming.. kaya sengaja yg sudah tidak kooperatif disikat dl biar kepercayaan publik naik sm danantara,kait sm koruptor yg ditangkep2in gak sih pertamina skrg pt asdp kena jg heran muka laku pd aja ga takut kesel as if they know it s coming kaya sengaja yg kooperatif sikat dl biar percaya publik sm danantara,0,0,True
Pembersihan Pertamina ini karena mereka tidak mau diatur Sama Danantara akhirnya mereka di penggal Kedudukan dan jabatannya agar BUMN satu ini dipegang oleh yes man dari rezim ini Cocoklogi malam Rabu,bersih pertamina atur danantara penggal duduk jabat bumn pegang yes man rezim cocoklogi malam rabu,0,0,True
UI IX DANANTARA JELEK BANGET NANGISSSSS ,ui ix danantara jelek banget nangisssss,0,0,True
@kompascom Efek anggaran habis dipakai untuk MBG dan Danantara,efek anggar habis pakai mbg danantara,0,0,True
Mulai sekarang kita pantau saja dulu itu Danantara. #Danantara,pantau danantara danantara,0,0,True
@JedTeguh03 Semangat kebersamaan makin terasa lewat dukungan Presiden Prabowo ke Danantara,semangat sama dukung presiden prabowo danantara,1,1,True
@reaareaa__ Senang liat Presiden Prabowo datang langsung support Danantara,senang liat presiden prabowo langsung support danantara,1,1,True
Kekayaan Indonesia akan optimal dengan DANANTARA https://t.co/LY23mxo3DO,kaya indonesia optimal danantara,1,1,True
@tanyarlfes Gw penganut boycot vers bds nder drpada mesin lu rusak pake oplosan toh pertamina bumn yg bakal kepake buat danantara asal lu tau danantara jg salah satu dewan pengawasnya zionis.,gw anut boycot vers bds nder drpada mesin lu rusak pake oplos pertamina bumn yg kepake danantara lu tau danantara jg salah dewan awas zionis,0,0,True
@BigAlphaID Yang bikin ramai hotel khan kegiatan K/L. Lha wong anggarannya disunat semua buat modal Danantara ΓÇì∩╕Å gimana mau jalan mesin ekonomi didunia perhotelan. BTW.... MENTERI PARIWISATA KEMAN SIHHH ITU ORANG Itulah sebabnya mengapa pejabat HRS dipegang orang yg menguasai bid-nya,bikin ramai hotel khan giat kl lha anggar sunat modal danantara gimana jalan mesin ekonomi dunia hotel btw menteri pariwisata keman sihhh orang jabat hrs pegang orang yg kuasa bidnya,0,0,True
Heboh DANANTARA kita.. Terbitlah penangkapan yg bikin geger.. Kasus besar harus ditutupi sama yg lebih besar.. Bener g?,heboh danantara terbit tangkap yg bikin geger tutup yg bener g,0,0,True
@raymondchins Lu percaya @raymondchins ?? Ayolah...bangun lah dr mimpimu nanti di oplos lagi danantara nya,lu percaya ayolahbangun dr mimpi oplos danantara nya,0,0,True
Cuma Ganti Istilah Dan Pemain?! Ujung-ujungnya Di Korupsi Lagi Dan Merugi Lagi? Erick Jelaskan Garuda Tak Akan Lagi Dapat PMN Tapi Dimodali Danantara Badan Pengelola Investasi Daya Anagata Nusantara (Danantara) berencana untuk menyuntik modal ke perusahaan penerbangan negara https://t.co/FjZPHo4Tfx,ganti istilah main ujungujungnya korupsi rugi erick garuda pmn modal danantara badan kelola investasi daya anagata nusantara danantara rencana suntik modal usaha terbang negara,0,0,True
Dengan keterbukaan Danantara bisa diaudit kapan saja seperti yang diinstruksikan Presiden Prabowo. #berita #danantara #presidenprabowo #investasi #tepatsolutifindonesia https://t.co/SNIRd3sWuF,buka danantara audit instruksi presiden prabowo berita danantara presidenprabowo investasi tepatsolutifindonesia,1,1,True
@kompascom Ternyata hanya OMONG KOSONG dgn DIREKSI DANANTARA tdk cawe-cawe ,omong kosong dgn direksi danantara tdk cawecawe,0,0,True
@yaniarsim @SritexIndonesia 1.Gas melon dipermainkan 2.Pertalit dioplos pertamax 3.garmen sritex akhirnya tutup padahal sudah all in takutnya disusul garmen2 yg lain 4.korupsi merajalela 5.utang negara menggunung Semua itu yang susah hanya rakyat menengah kebawah... 6.danantara ⏳️,1gas melon main 2pertalit oplos pertamax 3garmen sritex tutup all in takut susul garmen2 yg 4korupsi rajalela 5utang negara gunung susah rakyat tengah bawah 6danantara,0,0,True
@GenZNusantara IHSG naik investor semakin semangat. Hasil positif dari kepengurusan Himbara dan Danantara bikin pasar makin yakin,ihsg investor semangat hasil positif urus himbara danantara bikin pasar,1,1,True
Sampah banget semuanya dibongkar buat pengalihan isu danantara,sampah banget bongkar alih isu danantara,0,0,True
Masyarakat kecil gak boleh main saham karena judi tapi negara boleh main danantara. Padahal kalo gagal hajat hidup ratusan juta rakyat indonesia dipertaruhkan,masyarakat gak main saham judi negara main danantara kalo gagal hajat hidup ratus juta rakyat indonesia taruh,0,0,True
@tijabar Pesimis danantara bkalan sukses,pesimis danantara bkalan sukses,0,0,True
BPI DANANTARA UNTUK PERCEPATAN PERTUMBUHAN NASIONAL~ ️ Jumat 28 Februari 2025 ⏱️ 15.00 - 17.00 WIB Asta Cita Center Lt. 4 Kantor Pimpinan Pusat GP Ansor Disiarkan secara langsung di YouTube Gerakan Pemuda Ansor https://t.co/ciBfRd9yup,bpi danantara cepat tumbuh nasional jumat 28 februari 2025 1500 1700 wib asta cita center lt 4 kantor pimpin pusat gp ansor siar langsung youtube gera pemuda ansor,1,1,True
Presiden Prabowo maksimalkan Kerjasama Danantara hadirkan Joint Fund Rp 67 5 Triliun Rupiah. #DanantaraUntukIndonesia https://t.co/OBYmNZeAm5,presiden prabowo maksimal kerjasama danantara hadir joint fund rp 67 5 triliun rupiah danantarauntukindonesia,1,1,True
Dibilang kita agen asing padahal: -pengurus danantara ampir semua asing -cina komunis bunuh WNI terus di Morowali pake smelter meledak -bukanya buat menghadang kapal cina komunis malah dana TNI AL 100M dipake buat bikin buzzer Keliatan kan sekarang siapa antek aseng sebenarnya?,bilang agen asing urus danantara ampir asing cina komunis bunuh wni morowali pake smelter ledak buka menghadang kapal cina komunis dana tni al 100m dipake bikin buzzer liat antek aseng,0,0,True
@GenZNusantara IHSG meroket berkat perbaikan Danantara dan hasil RUPST Himbara yang positif. Investor makin percaya lagi,ihsg roket berkat baik danantara hasil rupst himbara positif investor percaya,1,1,True
@kimsiloveu @Saham_fess jawaban seriusnya : bisa aja naik lagi asal danantara berjalan berhasil trus sentimen asing ke indo jadi positif jadi IHSG bisa naik lagi jawaban realistisnya : ajgg pemerintahnya kyk gini bikin kebijakan suka suka mereka gmn mau naik anjir fakk. harus nunggu ganti presiden,serius aja danantara jalan hasil trus sentimen asing indo positif ihsg realistis ajgg perintah kyk gin bikin bijak suka suka gmn anjir fakk nunggu ganti presiden,0,0,True
@JedTeguh03 Salut buat Presiden Prabowo yang gak ragu support Danantara ini baru pemimpin yang ngerti kebutuhan zaman,salut presiden prabowo gak ragu support danantara pimpin ngerti butuh zaman,1,1,True
@tempodotco Pahami bagaimana cara kerja SWF di negara lain....SWF tdk membawahi perusahaan tapi bekerja sesuai prosedur mencari peluang Cuan termasuk beli saham perusahaan asing sementara perusahaan negara sdh punya manajemen.Jika di caplok dibawah Danantara akhirnya jadi induk perusahaan.,paham kerja swf negara lainswf tdk bawah usaha sesuai prosedur cari peluang cuan beli saham usaha asing usaha negara sdh manajemenjika caplok bawah danantara induk usaha,0,0,True
@FrediRandi4 Kabar positif banget Joint Fund Rp 67 5 T hadir dari kolaborasi visi Presiden Prabowo bareng Danantara dan global,kabar positif banget joint fund rp 67 5 t hadir kolaborasi visi presiden prabowo bareng danantara global,1,1,True
Danantara harapan baru untuk perekonomian dan kesejahteraan rakyat Indonesia #Fakta #CekFakta #BPIDanantara #Ekonomilndonesia #TerusTerang https://t.co/r6GgkW8akj,danantara harap ekonomi sejahtera rakyat indonesia fakta cekfakta bpidanantara ekonomilndonesia terusterang,1,1,True
@reaareaa__ Presiden Prabowo bikin Danantara jadi sorotan dengan dukungan nyata,presiden prabowo bikin danantara sorot dukung nyata,1,1,True
@kegblgnunfaedh Danantara kalau salah manajemen siap2 jd penantang utama,danantara salah manajemen siap2 jd tantang utama,0,0,True
@GenZNusantara IHSG terus bergerak naik bikin kepercayaan investor kian solid. Kejelasan manajemen Danantara dan hasil bagus RUPST Himbara,ihsg gerak bikin percaya investor kian solid jelas manajemen danantara hasil bagus rupst himbara,1,1,True
@GenZNusantara Dari dekat ke lebih besar BPI Danantara bodo kunin investasi ramah lingkungan dan maju,bpi danantara bodo kunin investasi ramah lingkung maju,1,1,True
@FrediRandi4 Lewat strategi Presiden Prabowo kolaborasi Danantara dan global melahirkan Joint Fund Rp 67 5 Triliun pencapaian membanggakan,strategi presiden prabowo kolaborasi danantara global lahir joint fund rp 67 5 triliun capai bangga,1,1,True
@DedynurPalakka @KangManto123 @erickthohir Babak Bru kasus baru kmrin elpiji pagar laut timah dll.kadang curiga jg KLO bersih suka ad yg dijadikan tumbal u pengalihan issue kbiasan gitu kan bersih it semuanya jng hny korupsi semuanya tanpa terkecuali bersih kok masukin koruptor n mantan napi krptr di DANANTARA ,babak bru kmrin elpiji pagar laut timah dllkadang curiga jg klo bersih suka ad yg jadi tumbal u alih issue kbiasan gitu bersih it jng hny korupsi kecuali bersih masukin koruptor n mantan napi krptr danantara,0,0,True
@kompascom Nah bgaimna bisa dipercaya jika karakter sperti Toni Blair tsb menduduki sbgai dewan pengawas BP Danantara ?,bgaimna percaya karakter sperti ton blair tsb duduk sbgai dewan awas bp danantara,0,0,True
@raymondchins Gimna ges berita skandal pertamina dibuka kepublik agar isu Danantara dan kritikannya mengarah ke Pertamina??? Luu liat aja skrng ruang publik headline Pertamina mnurut pakar sebenarnya skandal pertamina ini sdh dpt diumumkan des lalu. Kalo emng bneran utk mengalihkan isu ato..,gimna ges berita skandal pertamina buka publik isu danantara kritik arah pertamina luu liat aja skrng ruang publik headline pertamina mnurut pakar skandal pertamina sdh dpt umum des kalo emng bneran utk alih isu ato,0,0,True
@reaareaa__ Presiden Prabowo support Danantara artinya Indonesia siap bersaing di ranah digital global,presiden prabowo support danantara indonesia saing ranah digital global,1,1,True
Danantara membawa layanan publik ke era digital dengan integrasi data yang efisien cepat dan transparan. Dukungan terhadap Danantara berarti mendorong kemudahan akses dan tata kelola pemerintahan yang modern demi kesejahteraan rakyat https://t.co/2BYr4m6Ca0,danantara bawa layan publik era digital integrasi data efisien cepat transparan dukung danantara dorong mudah akses tata kelola perintah modern sejahtera rakyat,1,1,True
@FrediRandi4 Optimisme yang ditanam Presiden Prabowo kini tumbuh lewat Joint Fund Danantara bareng kolaborasi internasional,optimisme tanam presiden prabowo tumbuh joint fund danantara bareng kolaborasi internasional,1,1,True
@GenZNusantara Yuk gaya baru ekonomi 8%! BPI Danantara bawa semangat positif dan green innovation,yuk gaya ekonomi 8 bpi danantara bawa semangat positif green innovation,1,1,True
@JedTeguh03 Presiden Prabowo bilang dukung Danantara itu baru pemimpin yang siap bawa teknologi lokal makin diakui,presiden prabowo bilang dukung danantara pimpin bawa teknologi lokal aku,1,1,True
Pertamina yg diaudit aja bs kecolongan ahaha gbs bayangin itu gmn Danantara yg ga bs diaudit walach 33×,pertamina yg audit aja bs colong ahaha gbs bayangin gmn danantara yg ga bs audit walach 33,0,0,True
Akankah DANANTARA KEJEBLOS seperti 1MDB? #NEWS #DanantaraEkonomi https://t.co/sEXBwiUVga,danantara jeblos 1mdb news danantaraekonomi,0,0,True
Apa cuman gua yang merasa kasus Pertamina nihh cuman pengalihan isu Danantara ‍↕️,cuman gua pertamina nihh cuman alih isu danantara,0,0,True
deposit BNI dipake danantara beli emas gtwnya palsu trs rakyat kudu investasi apa njir??? gada yg bs dipercaya najis,deposit bni dipake danantara beli emas gtwnya palsu trs rakyat kudu investasi njir gada yg bs percaya najis,0,0,True
Kehadiran Badan Pengelola Investasi (BPI) Daya Anagata Nusantara (Danantara) dapat mengurangi ketergantungan BUMN terhadap Penyertaan Modal Negara (PMN) #Danantara #investasimaju #Investasiuntuknegeri #indonesiaemas #dukungdanantara #indonesiaemas2045 https://t.co/NjwbFG6kv5,hadir badan kelola investasi bpi daya anagata nusantara danantara kurang gantung bumn serta modal negara pmn danantara investasimaju investasiuntuknegeri indonesiaemas dukungdanantara indonesiaemas2045,1,1,True
@reaareaa__ Presiden Prabowo selalu hadir ngasih motivasi positif buat Danantara mantap banget,presiden prabowo hadir ngasih motivasi positif danantara mantap banget,1,1,True
@lambepaklurah Habis ini danantara nyusul masuk liga LOL,habis danantara nyusul masuk liga lol,0,0,True
Tebak yg bakal jd juara beneran siapa ayoooo ... Tahun 2025 kn belum akhir siapa tau ad korupsi lebih dasyat lagi Pertamax Bahlil Danantara eSIM XL Jennie https://t.co/GvOYaI85Si,tebak yg jd juara beneran ayoooo 2025 kn tau ad korupsi dasyat pertamax bahlil danantara esim xl jennie,0,0,True
Daya Anagata Nusantara simbol kebangkitan ekonomi! #Danantara #MajuBersama https://t.co/z3Jkxf7zCs,daya anagata nusantara simbol bangkit ekonomi danantara majubersama,1,1,True
@ardisatriawan Ini sih uda parah banget eh menteri yg bertanggung jawab atas BUMN malah jadi komut danantara ngawas BUMN aja gak becus,sih uda parah banget eh menteri yg tanggung bumn komut danantara ngawas bumn aja gak becus,0,0,True
Danantara Teken Kerja Sama Investasi Proyek Nikel dengan Eramet https://t.co/LhudCaF2AJ,danantara teken kerja investasi proyek nikel eramet,1,1,True
@ardisatriawan isiny ky gini pantes aja Ray dalio mundur dr danantara.,isiny ky gin pantes aja ray dalio mundur dr danantara,0,0,True
@_sandflower @usergomugomu @tanyakanrl Yang mau di kelola danantara itu bukannya nilai kepemilikan dari BUMN itu semua? Kalo yang di kalim cuman deviden mana sampai 600 miliar dolar? Tapi karena itu di hitung termasuk nilai aset seluruh BUMN makanya besar. Kalau salaj kelola kan nilai bnknya anjlok kalo pailit?,kelola danantara nilai milik bumn kalo kalim cuman deviden 600 miliar dolar hitung nilai aset bumn salaj kelola nilai bnknya anjlok kalo pailit,0,0,True
@DHendrawan38556 @LembagaKERIS Nunggu Danantara untung mas. Itu juga kalo untung ,nunggu danantara untung mas kalo untung,0,0,True
@tempodotco Hahaha...rasanya ini pengalihan isu DANANTARA....kerugiannya bombastis...silahkan hitung dengan benar dulu,hahaharasanya alih isu danantarakerugiannya bombastissilahkan hitung,0,0,True
@kompascom Danantara dipegang oleh orang² yg ga benar! Dan jangan pernah berharap @basuki_btp menjadi pemimpin negeri! Lihat apa yg terjadi di Pertamina!,danantara pegang orang yg ga harap pimpin negeri lihat yg pertamina,0,0,True
@_LUMlERE 2 org temen gue warga 58. Yang satu kemarin tbtb curhat takut sama danantara karna tempat dia masuk ke 7 biyuemen. Yang satunya tiap hari misuh2 sama kebijakan prabski. Gue: Kan ,2 org temen gue warga 58 kemarin tbtb curhat takut danantara karna masuk 7 biyuemen satu misuh2 bijak prabski gue,0,0,True
Danantara membawa layanan publik ke era digital dengan integrasi data yang efisien cepat dan transparan. Dukungan terhadap Danantara berarti mendorong kemudahan akses dan tata kelola pemerintahan yang modern demi kesejahteraan rakyat. #Fakta #CekFakta #BPIDanantara https://t.co/BRvtBXUXtv,danantara bawa layan publik era digital integrasi data efisien cepat transparan dukung danantara dorong mudah akses tata kelola perintah modern sejahtera rakyat fakta cekfakta bpidanantara,1,1,True
Rangkap Jabatan Menteri merangkap di lembaga yg dibiayai oleh APBN. Menteri dan wakil menteri menduduki posisi sbgCEO dan COO DANANTARA. UU Kementerian Negara mungkin menurut pak @prabowo masih dibawah Keputusan Presiden.. https://t.co/FjGhyfNEI0 https://t.co/lOEgfIHTbT,rangkap jabat menteri rangkap lembaga yg biaya apbn menteri wakil menteri duduk posisi sbgceo coo danantara uu menteri negara bawah putus presiden,0,0,True
Dengan Danantara BUMN menjadi lebih efisien dalam pengelolaan aset dan mengundang banyak investasi masuk akhirnya rakyat sejahtera karena banyak lapangan pekerjaan akan terbentuk. #BPIDanantara #PembangunanNasional #SektorStrategis https://t.co/LDxx0uKm6J,danantara bumn efisien kelola aset undang investasi masuk rakyat sejahtera lapang kerja bentuk bpidanantara pembangunannasional sektorstrategis,1,1,True
Kehadiran Badan Pengelola Investasi (BPI) Saya Anggota Nusantara (Danantara) dapat mengurangi ketergantungan BUMN terhadap Penyetaraan Modal Negara (PMN) https://t.co/9PPPh7vsg4,hadir badan kelola investasi bpi anggota nusantara danantara kurang gantung bumn tara modal negara pmn,1,1,True
@FrediRandi4 Keren banget visi Presiden Prabowo diwujudin lewat Danantara Joint Fund Rp 67 5 Triliun buktiin optimisme Indonesia naik level,keren banget visi presiden prabowo diwujudin danantara joint fund rp 67 5 triliun buktiin optimisme indonesia level,1,1,True
separah ini sentimen negatif danantara,parah sentimen negatif danantara,0,0,True
Electrizen Danantara Indonesia telah resmi dibentuk pada 24 Februari 2025 oleh Presiden Prabowo Subianto. Danantara hadir untuk mengelola dan mengembangkan aset negara agar lebih produktif. #PLN #PLNUntukIndonesia #AcceleratingRenewableEnergy #Swasembadaenergi #PLNMobile https://t.co/g9Bl3eR1PR,electrizen danantara indonesia resmi bentuk 24 februari 2025 presiden prabowo subianto danantara hadir kelola kembang aset negara produktif pln plnuntukindonesia acceleratingrenewableenergy swasembadaenergi plnmobile,1,1,True
dari semua kekacauan yang ada presiden yg terhormat cuma fokus ke danantara doang. menurut gw bulan mei negara ini ga bubar mah udah alhamdulillah.,kacau presiden yg hormat fokus danantara doang gw mei negara ga bubar mah udah alhamdulillah,0,0,True
@reaareaa__ Presiden Prabowo ga pernah setengah hati support Danantara selalu total,presiden prabowo ga hati support danantara total,1,1,True
#Danantara paham ngene iki ora yo?,danantara paham ngene iki ora yo,0,0,True
@eunhavvzgf iya sih. tp drpd naro di bank plat merah dengan risiko tinggi gara-gara danantara mending ancang-ancang ambil dan pindahin. mamaku blm yg terlalu melek digital jd dia msh butuh 'bank fisik' buat feel secure uang-uang dia (deposit). *blm berani pake cimb dan bank digital blio,iya sih tp drpd naro bank plat merah risiko garagara danantara mending ancangancang ambil pindahin mama blm yg melek digital jd msh butuh bank fisik feel secure uanguang deposit blm berani pake cimb bank digital blio,0,0,True
@xxmoonrushxx @jasjus151 @dejikeri @thoriqmm Buat kabinet gemuk rapat di fairmont makan siang danantara dengan penasehat isi korup + zionis. Ada duitnya. https://t.co/wlJMLWYQvs,kabinet gemuk rapat fairmont makan siang danantara nasehat isi korup zionis duit,0,0,True
anjirrr pernah gua di suruh topupin gocap dia yg maen ntar kalo menang duit'a bagi 2 kalo kalah hamsyong duit aing mapuluh rebu melayang kalo danantara begitu ceritanya lah kita yg cape nyari duit dia yg nikmatin hasil'a kan t0l0l...,anjirrr gua suruh topupin gocap yg maen ntar kalo menang duita 2 kalo kalah hamsyong duit aing mapuluh rebu layang kalo danantara cerita yg cape nyari duit yg nikmatin hasila t0l0l,0,0,True
@reaareaa__ Presiden Prabowo kasih banyak motivasi buat Danantara biar terus berkembang,presiden prabowo kasih motivasi danantara biar kembang,1,1,True
@nulzzy Danantara in a nutshell Minus kita nyubitin pemerintah,danantara in a nutshell minus nyubitin perintah,0,0,True
Luar biasa! Telkom Indonesia dukung Danantara dengan AI sudah miliki bigbox AI untuk pelanggan #telkomindonesia #bigbox #ai #danantara #artificialintelligence #tepatsolutifindonesia #bumn #elevatingyourfuture @kemenBUMN @telkomindonesia https://t.co/s523UDczHo,telkom indonesia dukung danantara ai milik bigbox ai langgan telkomindonesia bigbox ai danantara artificialintelligence tepatsolutifindonesia bumn elevatingyourfuture,1,1,True
@kenhans03 Puncaknya nanti di Danantara. Bisa terjadi korupsi terbesar di konoha karena gak ada sistem pengawasan yg akuntabel.,puncak danantara korupsi besar konoha gak sistem awas yg akuntabel,0,0,True
@reaareaa__ Dukungannya Presiden Prabowo ke Danantara bikin optimis banget semoga sukses terus dan makin maju,dukung presiden prabowo danantara bikin optimis banget moga sukses maju,1,1,True
@GenZNusantara Danantara dan Himbara bantu IHSG terus kuat! Investor kembali yakin semangat makin tinggi,danantara himbara bantu ihsg kuat investor semangat,1,1,True
Danantara harapan baru untuk kemajuan indonesia https://t.co/GAwtVSeSZF,danantara harap maju indonesia,1,1,True
impressive! Danantara bnr2 top buat ekonomi https://t.co/XiTc4fxwlY,impressive danantara bnr2 top ekonomi,1,1,True
Luhut menyebut Blair banyak membantu Indonesia. Tapi bantuan seperti apa? Apakah rakyat melihat hasilnya? Atau justru hanya segelintir elit yang menikmati? Transparansi penggunaan dana BP Danantara menjadi pertanyaan besar siapa yang benar-benar mengendalikannya?,luhut sebut blair bantu indonesia bantu rakyat hasil gelintir elit nikmat transparansi guna dana bp danantara benarbenar kendali,0,0,True
Efisiensi yang kena dampak langsung masyarakat yang dapet uang dari APBN. . Alokasinya bukan ke program lainnya tapi ditumpuk jadi danantara yang duitnya disalurkan ke pengusaha.,efisiensi kena dampak langsung masyarakat dapet uang apbn alokasi program tumpuk danantara duit salur usaha,0,0,True
@reaareaa__ Danantara makin percaya diri dengan support Presiden Prabowo,danantara percaya support presiden prabowo,1,1,True
Danantara Tetapkan Target Investasi Strategis untuk Percepatan Pertumbuhan Ekonomi #InvestasiStrategis #EkonomiTumbuh #IndonesiaMaju https://t.co/EAsUijNXiA,danantara tetap target investasi strategis cepat tumbuh ekonomi investasistrategis ekonomitumbuh indonesiamaju,1,1,True
Banyak pertamina tutup karena dalam proses oplosan dan agar Danantara bisa lancar ok gasss https://t.co/4h1dBypbLe,pertamina tutup proses oplos danantara lancar ok gasss,0,0,True
Danantara Menjadi Langlah Besar Dalam Menciptakan sisten manajemen aset yang lebih transparan efisien dan berdampak bagi pembangunan nasional #Danantara #BPIDanantara #ManfaatDanantara #DukungDanantara https://t.co/NdSPuuHBOv,danantara lang cipta sisten manajemen aset transparan efisien dampak bangun nasional danantara bpidanantara manfaatdanantara dukungdanantara,1,1,True
@Franken_blues Pos anggaran mana lg yg bisa dikentit.. Danantara msh prematur kalo sekarang dikentit,pos anggar lg yg dikentit danantara msh prematur kalo dikentit,0,0,True
"Presiden Prabowo tegaskan Danantara transparan &amp; bisa diaudit kapan saja #berita #danantara #presidenprabowo #investasi https://t.co/FZTU9hTShD,presiden prabowo tegas danantara transparan audit berita danantara presidenprabowo investasi,1,1,True"
@GenZNusantara Bersama BPI Danantara mari bangun ekonomi nasional yang lebih solid dan berkelanjutan,bpi danantara mari bangun ekonomi nasional solid lanjut,1,1,True
@GenZNusantara IHSG lagi top banget bikin investor percaya lagi. Kepengurusan Danantara dan Himbara ngasih angin segar buat pasar,ihsg top banget bikin investor percaya urus danantara himbara ngasih angin segar pasar,1,1,True
Bro ikut Danantara cuma demi research buat bukunya sendiri ,bro danantara research buku,0,0,True
1/ BREAKING! Presiden Prabowo Subianto resmi meluncurkan kebijakan besar untuk menjadikan Indonesia berdikari ekonomi! Dari Devisa Hasil Ekspor Bank Emas hingga Danantara! Simak ulasannya di thread ini! ⬇️ https://t.co/ViaxQ1Gmjw,1 breaking presiden prabowo subianto resmi luncur bijak jadi indonesia berdikari ekonomi devisa hasil ekspor bank emas danantara simak ulas thread,1,1,True
SORRY YEEEE Maafkan diri ini bila belum setransparan pembuatan RUU TNI Masih banyak salah seperti pendirian Danantara Teriring kehangatan yang dapat memenuhi raga seperti Makan Bergizi Gratis Oke Gas menuju kemenangan selamat Hari Raya Idul Fitri 1446 H ï¸,sorry yeeee maaf transparan buat ruu tni salah diri danantara iring hangat penuh raga makan gizi gratis oke gas menang selamat raya idul fitri 1446 h,0,0,True
@4justice_100225 Danantara membangun negri,danantara bangun negri,1,1,True
wkwk tolol nih bocah lonte. semua itu bisa kalau pemerintahnya mau. cuma gak ada willingness aja makanya gak jalan. itu danantara dan mbg aja bisa dipaksakan kan? SBY dan bidikmisinya ketawa melihat tweet lo. dasar memek longgar,wkwk tolol nih bocah lonte perintah gak willingness aja gak jalan danantara mbg aja paksa sby bidikmisinya ketawa tweet lo dasar memek longgar,0,0,True
@BosPurwa Mata pemerintah lihat gak yg kayak gini jgn cuma omon2 Danantara MBG TBC. Do something real !,mata perintah lihat gak yg kayak gin jgn omon2 danantara mbg tbc do something real,0,0,True
@antaranews Yang bego skema skenario Danantara ada menteri terlibat @setkabgoid @democrazymedia,bego skema skenario danantara menteri libat,0,0,True
@uyoktweet Masalah demi masalah belum genap 6 bulan di pemerintahan Prabowo ini: 1. Revisi undang2 pilkada 2. PPN 12% 3. Pagar Laut 4. LPG 3kg 5. Efisiensi untuk danantara 6. Sukatani 7. Oplosan pertamax 8. Lanjut...terus...gelap 9. 10. 11. 12. 13...,genap 6 perintah prabowo 1 revisi undang2 pilkada 2 ppn 12 3 pagar laut 4 lpg 3kg 5 efisiensi danantara 6 sukatani 7 oplos pertamax 8 lanjutterusgelap 9 10 11 12 13,0,0,True
Alokasi Rp300 Triliun ke Danantara Berpotensi Timbulkan Kontraksi Ekonomi. Kontraksi permbuhan ekonomi bisa memicu dampak lain yang lebih ekstrem. Hal ini bisa membuat perputaran uang di dalam negeri melambat. https://t.co/BK2u6DOyQf https://t.co/6ID2cXv5eo,alokasi rp300 triliun danantara potensi timbul kontraksi ekonomi kontraksi permbuhan ekonomi picu dampak ekstrem putar uang negeri lambat,0,0,True
@Mdy_Asmara1701 Survei Membuktikan Publik Puas Pemerintahan Prabowo - Gibran : 1. Di kataÂ²in Ndan mu 2. Di anggap Anjing menggonggong 3. Di bohongi hasil rampas korupsi 4. Di bohongi efisiensi ternyata buat Danantara 5. .... Dilanjut deh kalo Bani 58 merasa puas,survei bukti publik puas perintah prabowo gibran 1 katain ndan mu 2 anggap anjing gonggong 3 bohong hasil rampas korupsi 4 bohong efisiensi danantara 5 lanjut deh kalo bani 58 puas,0,0,True
@DS_yantie CEO Danantara BUKAN Aparat Negara lho. Semacam Tuhan sekaligus manusia.,ceo danantara aparat negara lho tuhan manusia,0,0,True
@kenhans03 negara tugi trs tar lagi paylit jir.. trs isu danantara gmn?,negara tugi trs tar paylit jir trs isu danantara gmn,0,0,True
@GenZNusantara IHSG memperkuat kepercayaan investor berkat kejelasan Danantara dan hasil RUPST Himbara yang positif banget,ihsg kuat percaya investor berkat jelas danantara hasil rupst himbara positif banget,1,1,True
Semua sibuk ngebahas kasus tata kelola minyak di Pertamina.....sementara itu DANANTARA melenggang dgn tenang.... Smell something fishy...,sibuk ngebahas tata kelola minyak pertaminasementara danantara lenggang dgn tenang smell something fishy,0,0,True
Dan Ray Dalio baru mundur dari danantara langsung dapat label anak abah fix.,ray dalio mundur danantara langsung label anak abah fix,0,0,True
@ARSIPAJA Burhanudin dan Thaksin ini direkrut untuk memberikan masukan gimana caranya korupsi Danantara yg baik dan benar bukan untuk memajukan Danantara ,burhanudin thaksin rekrut masuk gimana korupsi danantara yg maju danantara,0,0,True
