Text,Text Clean,Label,Predicted Label,Correct;;;
Mohon Maaf Lahir Batin! Jika selama ini saya pernah khilaf seperti pembahasan RUU TNI yang ugal-ugalan atau tak sadar menyinggung layaknya pendirian Danantara yang bikin geleng-geleng â€ï¸ semoga di hari yang fitri ini kita bisa saling memaafkan.,Mohon Maaf Lahir Batin Jika selama ini saya pernah khilaf seperti pembahasan RUU TNI yang ugalugalan atau tak sadar menyinggung layaknya pendirian Danantara yang bikin gelenggeleng semoga di hari yang fitri ini kita bisa saling memaafkan,0,0,True;;;
@tham878 @Henry84Wu Woi kaya si tua bangsat yg jadiin taksin jd anggota DANANTARA. Tolol lu,Woi kaya si tua bangsat yg jadiin taksin jd anggota DANANTARA Tolol lu,0,0,True;;;
Optimalisasi aset negara kini semakin terarah dan terintegrasi bersama Danantara #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/iULZBxNgVV,Optimalisasi aset negara kini semakin terarah dan terintegrasi bersama Danantara Danantara KerjaSamaDanantara InvestasiDanantara DukungDanantara,1,1,True;;;
Ihsg dalam sebulan valuasi musnah 1000T dan saham dari holding danantara yang memiliki nilai total 15 % di ihsg terjun bebas menanti coment para buzzers rp yang cerdas penuh pesona .,Ihsg dalam sebulan valuasi musnah 1000T dan saham dari holding danantara yang memiliki nilai total 15 di ihsg terjun bebas menanti coment para buzzers rp yang cerdas penuh pesona,0,0,True;;;
Danantara Hadir Sebagai Fondasi Baru Tata Kelola Investasi Nasional #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/PNaEa7k1ap,Danantara Hadir Sebagai Fondasi Baru Tata Kelola Investasi Nasional Danantara KerjaSamaDanantara InvestasiDanantara DukungDanantara,1,1,True;;;
Ini serius website pemerintah begini? Minimal kalau udh template ya dirapihin lah ya buru-buru banget kah? Btw ngaku ini yg buat milenial atau boomer? #danantara https://t.co/80ek8Usxxd,Ini serius website pemerintah begini Minimal kalau udh template ya dirapihin lah ya buruburu banget kah Btw ngaku ini yg buat milenial atau boomer danantara,0,0,True;;;
1/ BREAKING! Presiden Prabowo Subianto resmi meluncurkan kebijakan besar untuk menjadikan Indonesia berdikari ekonomi! Dari Devisa Hasil Ekspor Bank Emas hingga Danantara! Simak ulasannya di thread ini! ⬇️ https://t.co/ViaxQ1Gmjw,1 BREAKING Presiden Prabowo Subianto resmi meluncurkan kebijakan besar untuk menjadikan Indonesia berdikari ekonomi Dari Devisa Hasil Ekspor Bank Emas hingga Danantara Simak ulasannya di thread ini,1,1,True;;;
@tanyakanrl Danantara Gamma Sukatani Pertamina Efisienshit #IndonesiaGelap,Danantara Gamma Sukatani Pertamina Efisienshit IndonesiaGelap,0,0,True;;;
@_sandflower @usergomugomu @tanyakanrl Yang mau di kelola danantara itu bukannya nilai kepemilikan dari BUMN itu semua? Kalo yang di kalim cuman deviden mana sampai 600 miliar dolar? Tapi karena itu di hitung termasuk nilai aset seluruh BUMN makanya besar. Kalau salaj kelola kan nilai bnknya anjlok kalo pailit?,Yang mau di kelola danantara itu bukannya nilai kepemilikan dari BUMN itu semua Kalo yang di kalim cuman deviden mana sampai 600 miliar dolar Tapi karena itu di hitung termasuk nilai aset seluruh BUMN makanya besar Kalau salaj kelola kan nilai bnknya anjlok kalo pailit,0,0,True;;;
@V3g3L Imbas efisiensi anggaran=&gt;&gt;utk Danantara &amp; MBG Tp MBG dan Danantara ibarat proyek sakral yg wajib dipuja puji kesuksesanya walau fakta berbicara lain. MBG Danantara dan proyek syarat KKN lainnya akan trs menggerus utk meningkatkan ekonomi oligarki.,Imbas efisiensi anggaranutk Danantara dan MBG Tp MBG dan Danantara ibarat proyek sakral yg wajib dipuja puji kesuksesanya walau fakta berbicara lain MBG Danantara dan proyek syarat KKN lainnya akan trs menggerus utk meningkatkan ekonomi oligarki,0,0,True
Perekrutan orang asing dlm mengelola DANANTARA bagi saya itu pengkhianatan terhadap bangsa dan negara.Badan pengelolaan aset/keuangan negara itu wajib dikelola oleh bangsa sendiri dan yg profesional bersih dari kasus korupsi. Bagaimana menurut pendapat anda ? @mohmahfudmd,Perekrutan orang asing dlm mengelola DANANTARA bagi saya itu pengkhianatan terhadap bangsa dan negaraBadan pengelolaan asetkeuangan negara itu wajib dikelola oleh bangsa sendiri dan yg profesional bersih dari kasus korupsi Bagaimana menurut pendapat anda,0,0,True;;;
@nulzzy Danantara in a nutshell Minus kita nyubitin pemerintah,Danantara in a nutshell Minus kita nyubitin pemerintah,0,0,True;;;
@GenZNusantara IHSG menggeliat investor tersenyum lega. Semua berkat kejelasan Danantara dan kabar positif dari RUPST Himbara,IHSG menggeliat investor tersenyum lega Semua berkat kejelasan Danantara dan kabar positif dari RUPST Himbara,1,1,True;;;
Pengalihan isu kh mnies Danantara nasibnya gmn tuch,Pengalihan isu kh mnies Danantara nasibnya gmn tuch,0,0,True;;;
@xquitavee Lah ini goblok jg. Gobloknya nuduh mahasiswa sewaan. Efisiensi anggaran dapat membuat banyak pihak terdampak apalagi berkenaan dengan anggaran pendidikan. UKT dan lain2. Lagian katanya seliweran 350 T itu akn dialihkan untuk danantara?Kalau bener bukan efisiensi itu realokasi,Lah ini goblok jg Gobloknya nuduh mahasiswa sewaan Efisiensi anggaran dapat membuat banyak pihak terdampak apalagi berkenaan dengan anggaran pendidikan UKT dan lain2 Lagian katanya seliweran 350 T itu akn dialihkan untuk danantaraKalau bener bukan efisiensi itu realokasi,0,0,True;;;
@reaareaa__ Presiden Prabowo jadi contoh leader top dukung Danantara tanpa ragu,Presiden Prabowo jadi contoh leader top dukung Danantara tanpa ragu,1,1,True;;;
@JedTeguh03 Terinspirasi liat Presiden Prabowo dukung Danantara bikin makin yakin masa depan cerah,Terinspirasi liat Presiden Prabowo dukung Danantara bikin makin yakin masa depan cerah,1,1,True;;;
@reaareaa__ Presiden Prabowo jadi garda terdepan buat dukung Danantara berinovasi,Presiden Prabowo jadi garda terdepan buat dukung Danantara berinovasi,1,1,True;;;
@JedTeguh03 Gerakan Presiden Prabowo support Danantara beneran bikin bangga dan termotivasi,Gerakan Presiden Prabowo support Danantara beneran bikin bangga dan termotivasi,1,1,True;;;
Danantara dalam pusaran konflik kepentingan Struktur Danantara diduduki gerbong TKN Prabowo-Gibran dan pengusaha ekstraktif Danantara akan mendanai sebesar 326 T (US$ 20 miliar) untuk 20 PSN termasuk hilirisasi nikel tembaga bauksit dst Keuntungan nasional atau kapitalis? https://t.co/LuPVvwV8Ah,Danantara dalam pusaran konflik kepentingan Struktur Danantara diduduki gerbong TKN PrabowoGibran dan pengusaha ekstraktif Danantara akan mendanai sebesar 326 T US 20 miliar untuk 20 PSN termasuk hilirisasi nikel tembaga bauksit dst Keuntungan nasional atau kapitalis,0,0,True;;;
@FrediRandi4 Visi besar Presiden Prabowo beneran dibuktikan lewat Joint Fund bersama Danantara dan global,Visi besar Presiden Prabowo beneran dibuktikan lewat Joint Fund bersama Danantara dan global,1,1,True;;;
@reaareaa__ Presiden Prabowo emang ngerti banget pentingnya inovasi makanya dukung Danantara buat terus maju,Presiden Prabowo emang ngerti banget pentingnya inovasi makanya dukung Danantara buat terus maju,1,1,True;;;
@tham878 Danantara ini mengambil deviden2 BUMN plat merah yg dimna BUMN plat merah tsb memiliki utang yg sgt banyak dan kerugian ank perusahaan serta kepemilikan saham diluar pemerintah JGn disamakan dengan Temasek dll berpikir logis isinya aja org pemerintahan semua bukan profesional,Danantara ini mengambil deviden2 BUMN plat merah yg dimna BUMN plat merah tsb memiliki utang yg sgt banyak dan kerugian ank perusahaan serta kepemilikan saham diluar pemerintah JGn disamakan dengan Temasek dll berpikir logis isinya aja org pemerintahan semua bukan profesional,0,0,True;;;
Danantara akan berperan dalam optimalisasi aset BUMN serta melakukan investasi di berbagai sektor yang memiliki dampak positif berkelanjutan dan berkesinambungan. #BPIDanantara #PembangunanNasional #SektorStrategis https://t.co/eHmx4bGAX4,Danantara akan berperan dalam optimalisasi aset BUMN serta melakukan investasi di berbagai sektor yang memiliki dampak positif berkelanjutan dan berkesinambungan BPIDanantara PembangunanNasional SektorStrategis,1,1,True;;;
@NenkMonica @erickthohir Kalo BUMN semua udah dipegang gerombolan terus danantara juga.. Next bisa ketebak bakal kek apa,Kalo BUMN semua udah dipegang gerombolan terus danantara juga Next bisa ketebak bakal kek apa,0,0,True;;;
@titaapertiwi Kam ada danantara yg siap sponsorin,Kam ada danantara yg siap sponsorin,1,1,True;;;
Tipu Tipu danantara,Tipu Tipu danantara,0,0,True;;;
@FrediRandi4 Inisiatif Joint Fund hasil arahan Presiden Prabowo bawa Danantara makin dikenal di dunia internasional,Inisiatif Joint Fund hasil arahan Presiden Prabowo bawa Danantara makin dikenal di dunia internasional,1,1,True;;;
@JedTeguh03 Support Presiden Prabowo ke Danantara jadi sinyal pemerintah peduli sama dunia digital,Support Presiden Prabowo ke Danantara jadi sinyal pemerintah peduli sama dunia digital,1,1,True;;;
@reaareaa__ Presiden Prabowo tahu banget Danantara adalah aset penting bangsa,Presiden Prabowo tahu banget Danantara adalah aset penting bangsa,1,1,True;;;
@FrediRandi4 Danantara global berperan penting di bawah arahan Presiden Prabowo Joint Fund pun turut terlaksana,Danantara global berperan penting di bawah arahan Presiden Prabowo Joint Fund pun turut terlaksana,1,1,True;;;
Menteri Maruarar Sirait Harap Danantara Dukung Pembiayaan Program 3 Juta Rumah https://t.co/rUZENWqGXQ,Menteri Maruarar Sirait Harap Danantara Dukung Pembiayaan Program 3 Juta Rumah,1,1,True;;;
@reaareaa__ Seneng banget Presiden Prabowo kasih support ke Danantara digitalisasi makin greget,Seneng banget Presiden Prabowo kasih support ke Danantara digitalisasi makin greget,1,1,True;;;
@dheppylovelly engan investasi yang jujur dan transparan Indonesia makin kuat. Yuk support bareng Danantara! ,engan investasi yang jujur dan transparan Indonesia makin kuat Yuk support bareng Danantara,1,1,True;;;
@reaareaa__ Presiden Prabowo bikin Danantara jadi sorotan dengan dukungan nyata,Presiden Prabowo bikin Danantara jadi sorotan dengan dukungan nyata,1,1,True;;;
Pembentukan Danantara sebagai Badan Pengelola Investasi merupakan langkah untuk mendorong pertumbuhan ekonomi nasional menjadi kekuatan yang menjadi energi untuk masa depan Indonesia. https://t.co/xAYVsGLOtS,Pembentukan Danantara sebagai Badan Pengelola Investasi merupakan langkah untuk mendorong pertumbuhan ekonomi nasional menjadi kekuatan yang menjadi energi untuk masa depan Indonesia,1,1,True;;;
@xfrbn @Andri_Kun04 Ya begitu deh bang gak tau yak masih oplosan atau engga yang pasti ini berita dinaekin sekarang buat nutupin danantara sama faktanya orang Pertamina plus mobil kepresidenan aja isinya shell pertamina nih jualnya taik bukan bensin,Ya begitu deh bang gak tau yak masih oplosan atau engga yang pasti ini berita dinaekin sekarang buat nutupin danantara sama faktanya orang Pertamina plus mobil kepresidenan aja isinya shell pertamina nih jualnya taik bukan bensin,0,0,True;;;
Jangan jangan oplosan pertamax ini pengalihan isunya danantara ,Jangan jangan oplosan pertamax ini pengalihan isunya danantara,0,0,True;;;
@dheppylovelly Dengan integritas dan transparansi Danantara pasti jadi juara. Dukung terus!,Dengan integritas dan transparansi Danantara pasti jadi juara Dukung terus,1,1,True;;;
@reaareaa__ Sikap Presiden Prabowo yang selalu bela Danantara itu patut diacungi jempol,Sikap Presiden Prabowo yang selalu bela Danantara itu patut diacungi jempol,1,1,True;;;
@kangrozin Memang itu Mas salah satu kalau bukan tujuan utamanya Danantara. Bikin investor asing lebih percaya masukin modal ke sini dengan put skin in the game.,Memang itu Mas salah satu kalau bukan tujuan utamanya Danantara Bikin investor asing lebih percaya masukin modal ke sini dengan put skin in the game,1,1,True;;;
bimbang liat orang koar bilang IHSG merah krn danantara. ada rasa kasian pengen ngasih tau informasi yg bener biar hidupnya berubah tapi ada rasa egois pengen liat orang itu jatoh aja sekalian org bodoh ga layak hidup. mending bantu apa biarin aja ya? tpi kasian,bimbang liat orang koar bilang IHSG merah krn danantara ada rasa kasian pengen ngasih tau informasi yg bener biar hidupnya berubah tapi ada rasa egois pengen liat orang itu jatoh aja sekalian org bodoh ga layak hidup mending bantu apa biarin aja ya tpi kasian,0,0,True;;;
@Anak__Ogi Hati hati danantara bisa berakhir seperti ini...,Hati hati danantara bisa berakhir seperti ini,0,0,True;;;
@CNNIndonesia Idenya ditolak menkeu saat itu JBS. Dipakai Malay tp benar jg dikorupsi. Jd slama korupsi msh mengakar diyakini Danantara ini bs disalahgunakan. Tdk spt China n Sin dmna system cegah korupsi sdh teruji n konsisten. Tp yg mau optimis monggo...,Idenya ditolak menkeu saat itu JBS Dipakai Malay tp benar jg dikorupsi Jd slama korupsi msh mengakar diyakini Danantara ini bs disalahgunakan Tdk spt China n Sin dmna system cegah korupsi sdh teruji n konsisten Tp yg mau optimis monggo,0,0,True;;;
@dailydoseofd6 @worksfess opini jelek dikira orang2 yg cari kerja tuh ga berusaha? ga berdoa?? kebijakan2 pemerintah lo yg ngawur itu (efisiensi mbg danantara seremonial ga penting dll) tuh ngasih domino effect yg besar loh sm lapangan kerja,opini jelek dikira orang2 yg cari kerja tuh ga berusaha ga berdoa kebijakan2 pemerintah lo yg ngawur itu efisiensi mbg danantara seremonial ga penting dll tuh ngasih domino effect yg besar loh sm lapangan kerja,0,0,True;;;
@GenZNusantara Yuk cetak sejarah baru bareng BPI Danantara masa depan menanti!,Yuk cetak sejarah baru bareng BPI Danantara masa depan menanti,1,1,True;;;
@reaareaa__ Presiden Prabowo selalu pegang komitmen buat support Danantara hingga sukses,Presiden Prabowo selalu pegang komitmen buat support Danantara hingga sukses,1,1,True;;;
@FrediRandi4 Support penuh buat Presiden Prabowo yang berani menunjuk Danantara kerja bareng global lewat Joint Fund gede ini,Support penuh buat Presiden Prabowo yang berani menunjuk Danantara kerja bareng global lewat Joint Fund gede ini,1,1,True;;;
Hati-hati agenda terselubung nepotisme dibalik pengangkatan manajemen Dinantara. CEO yang berintegritas dan intelegensi serta energik menjadi syarat penting . Jangan biarkan Danantara dikelola secara tertutup karena akan berakibat bertambahnya tikus-tikus yang siap menggerogoti.,Hatihati agenda terselubung nepotisme dibalik pengangkatan manajemen Dinantara CEO yang berintegritas dan intelegensi serta energik menjadi syarat penting Jangan biarkan Danantara dikelola secara tertutup karena akan berakibat bertambahnya tikustikus yang siap menggerogoti,0,0,True;;;
@JedTeguh03 Bangga punya Presiden Prabowo yang terus berikan perhatian ke Danantara,Bangga punya Presiden Prabowo yang terus berikan perhatian ke Danantara,1,1,True;;;
@prabowo mengelola dana besar lewat Danantara saat ini Rp9.000T. Niatnya dijadikan jaminan utk menarik investasi Apakah investor akan tertarik? Belum tentu Tanpa investor proyek2 jumbo pemerintah akan menggerus APBN IKN adalah contoh proyek pemerintah yg kehilangan investor https://t.co/Yv9PBZLNkv,mengelola dana besar lewat Danantara saat ini Rp9000T Niatnya dijadikan jaminan utk menarik investasi Apakah investor akan tertarik Belum tentu Tanpa investor proyek2 jumbo pemerintah akan menggerus APBN IKN adalah contoh proyek pemerintah yg kehilangan investor,0,0,True;;;
@JedTeguh03 Berkat Presiden Prabowo Danantara makin dipandang luas,Berkat Presiden Prabowo Danantara makin dipandang luas,1,1,True;;;
@tanyarlfes Ini orang paling kompeten buat ngurus Danantara,Ini orang paling kompeten buat ngurus Danantara,1,1,True;;;
@JedTeguh03 Tim Danantara pasti tambah semangat karena didukung Presiden Prabowo,Tim Danantara pasti tambah semangat karena didukung Presiden Prabowo,1,1,True;;;
@GenZNusantara Dari impian jadi nyata BPI Danantara siap tuntaskan misi ekonomi kuat dan hijau ini,Dari impian jadi nyata BPI Danantara siap tuntaskan misi ekonomi kuat dan hijau ini,1,1,True;;;
Minta kok terus2an Udah dikasih : Laut Bensin Pertamina Tanah adat Uang Danantara Kini minta Emas Lama2 minta Kolor https://t.co/yhoYNwrXUa,Minta kok terus2an Udah dikasih Laut Bensin Pertamina Tanah adat Uang Danantara Kini minta Emas Lama2 minta Kolor,0,0,True;;;
@Tulkiyjemm Lengah dikit duit rakyat di Danantara nguap gak jelas,Lengah dikit duit rakyat di Danantara nguap gak jelas,0,0,True;;;
@FrediRandi4 Transformasi positif Danantara bareng global berkat ide brilian Presiden Prabowo wujud lewat Joint Fund Rp 67 5 T,Transformasi positif Danantara bareng global berkat ide brilian Presiden Prabowo wujud lewat Joint Fund Rp 67 5 T,1,1,True;;;
Guys hear me out! Prabowo itu terobsesi dgn angka 8 Mulai dari codename nya di militer dulu Pandu 08 Sampai hrs bgt jd presiden ke-8 Sampai tim mawar cybernya yg bernama Dekade-08 Sampai program kerja Asta Cita 08 (gada Danantara) Pertumbuhan ekonomi pun harus 8% Gila bukan?? https://t.co/hgRSmc1IDK,Guys hear me out Prabowo itu terobsesi dgn angka 8 Mulai dari codename nya di militer dulu Pandu 08 Sampai hrs bgt jd presiden ke8 Sampai tim mawar cybernya yg bernama Dekade08 Sampai program kerja Asta Cita 08 gada Danantara Pertumbuhan ekonomi pun harus 8 Gila bukan,0,0,True;;;
@reaareaa__ Presiden Prabowo perhatian ke Danantara ya gitu dong,Presiden Prabowo perhatian ke Danantara ya gitu dong,1,1,True;;;
Masa depan ekonomi Indonesia dimulai dari pengelolaan aset yang tepat. #Danantara #InvestasiNasional #BPIDanantara https://t.co/pgD3YXzCk0,Masa depan ekonomi Indonesia dimulai dari pengelolaan aset yang tepat Danantara InvestasiNasional BPIDanantara,1,1,True;;;
@romoatheist @prabowo @kemendagri @KPK_RI @bpkri Ini para ternak mukidi dan PS lagi di suruh serang pejabat PDI P habis dapat bayaran.semua serang.tapi goblok dia yang jadi tikus sama kavlingan laut pada diem.danantara jelas sangat merugikan rakyat pada diem kan asuuu.cocoxt buzer mukidi dan PS kaya asuuu maling teriak maling,Ini para ternak mukidi dan PS lagi di suruh serang pejabat PDI P habis dapat bayaransemua serangtapi goblok dia yang jadi tikus sama kavlingan laut pada diemdanantara jelas sangat merugikan rakyat pada diem kan asuuucocoxt buzer mukidi dan PS kaya asuuu maling teriak maling,0,0,True;;;
 lu bantu asing buat ngaduk NKRI presidennya saat menunjuk pengurus danantara: #TolakRUUPolri #CabutUUTNI https://t.co/kHlhBa6M9x,lu bantu asing buat ngaduk NKRI presidennya saat menunjuk pengurus danantara TolakRUUPolri CabutUUTNI,0,0,True;;;
@KIMHYEY00 @indcmaret @sauceterannaa @tanyakanrl Lah duit2 orang. Sebenernya terserah orangnya lah. Kalo sampe orang2 aja ga percaya sama pemerintahan harusnya mereka introspeksi. Gue udah kena di taspen masih mau juga kena gara2 danantara sih ogah ya,Lah duit2 orang Sebenernya terserah orangnya lah Kalo sampe orang2 aja ga percaya sama pemerintahan harusnya mereka introspeksi Gue udah kena di taspen masih mau juga kena gara2 danantara sih ogah ya,0,0,True;;;
@PutriSepang4 Petani rasakan manfaat nyata dari Danantara,Petani rasakan manfaat nyata dari Danantara,1,1,True;;;
@tanyakanrl Beritain lebih heboh biar pertamax pagar laut dan danantara ngga ada dibahas lagi,Beritain lebih heboh biar pertamax pagar laut dan danantara ngga ada dibahas lagi,0,0,True;;;
@reaareaa__ Presiden Prabowo ga pernah setengah-setengah kalo soal dukung Danantara totalitas banget,Presiden Prabowo ga pernah setengahsetengah kalo soal dukung Danantara totalitas banget,1,1,True;;;
Fakta membuktikan bapak di danantara memakai org org yg masih ada kaitan KKN dan eks koruptor sebenarnya bapak paham atau tidakpak @prabowo walau sy rakyat bodoh tapi tidak sebodoh yg memerintah saat ini pak maaf. Jangan lagi maki kami dengan kata NDASMU ! kami bisa impeach,Fakta membuktikan bapak di danantara memakai org org yg masih ada kaitan KKN dan eks koruptor sebenarnya bapak paham atau tidakpak walau sy rakyat bodoh tapi tidak sebodoh yg memerintah saat ini pak maaf Jangan lagi maki kami dengan kata NDASMU kami bisa impeach,0,0,True;;;
reddit tuh banyak upper middle class yg pro rezim jd kalo mereka udah bersuara gini emang kacau berarti danantara,reddit tuh banyak upper middle class yg pro rezim jd kalo mereka udah bersuara gini emang kacau berarti danantara,0,0,True;;;
@TheCurut007 Uang segitu pun mau diambil untuk Danantara. ,Uang segitu pun mau diambil untuk Danantara,0,0,True;;;
curiga orang ini masuk Danantara cuma buat dijadiin bahan penilitian dan studi kasus ,curiga orang ini masuk Danantara cuma buat dijadiin bahan penilitian dan studi kasus,0,0,True;;;
CEO Badan Pengelola Investasi Daya Anagata Nusantara Rosan Perkasa Roeslani resmi mengumumkan struktur lengkap pengurus Danantara. #Loungepedia #ReadinPeace #ThaksinShinawatra #Thailand #Danantara #Prabowo #News https://t.co/pyM5j6Wcb3,CEO Badan Pengelola Investasi Daya Anagata Nusantara Rosan Perkasa Roeslani resmi mengumumkan struktur lengkap pengurus Danantara Loungepedia ReadinPeace ThaksinShinawatra Thailand Danantara Prabowo News,1,1,True;;;
@GenZNusantara Pasar finansial cerah seiring IHSG naik. Kejelasan Danantara dan RUPST Himbara bikin investor tambah semangat,Pasar finansial cerah seiring IHSG naik Kejelasan Danantara dan RUPST Himbara bikin investor tambah semangat,1,1,True;;;
@tang__kira gw siap denger berita korupsi danantara 2-3 tahun kedipan,gw siap denger berita korupsi danantara 23 tahun kedipan,0,0,True;;;
@FrediRandi4 Danantara global dan Presiden Prabowo berhasil bawa Joint Fund Rp 67 5 T langkah berani dan penuh asa,Danantara global dan Presiden Prabowo berhasil bawa Joint Fund Rp 67 5 T langkah berani dan penuh asa,1,1,True;;;
@miegowrenk @Jiliaryuu @mizanhaha17 @sirubahgurun @suprax_123r @preman_kalem @zakiberkata 2015 kenapa bisa terlihat dengan kriteria yang berbeda dari sekarang? Cobalah banyak literasi kritis kenapa dulu bisa sekarang tidak bisa kenapa banyak kebijakan yang aneh2 dan semua diam karena kurangnya literasi danantara pertamax blrnding,2015 kenapa bisa terlihat dengan kriteria yang berbeda dari sekarang Cobalah banyak literasi kritis kenapa dulu bisa sekarang tidak bisa kenapa banyak kebijakan yang aneh2 dan semua diam karena kurangnya literasi danantara pertamax blrnding,0,0,True;;;
Danantara Mengoptimalkan Pengelolaan Aset Negara #Danantara #BPIDanantara #ManfaatDanantara #DukungDanantara https://t.co/NRtn1c4Gvt,Danantara Mengoptimalkan Pengelolaan Aset Negara Danantara BPIDanantara ManfaatDanantara DukungDanantara,1,1,True;;;
IHSG naik ekonomi makin solid. Struktur kepengurusan Danantara yang jelas dan keputusan RUPST Himbara memberi sinyal kuat bagi pertumbuhan investasi. #EkonomiMaju https://t.co/Q5CUA8xBYo,IHSG naik ekonomi makin solid Struktur kepengurusan Danantara yang jelas dan keputusan RUPST Himbara memberi sinyal kuat bagi pertumbuhan investasi EkonomiMaju,1,1,True;;;
@JedTeguh03 Dukungan Presiden Prabowo bikin Danantara nggak pernah jalan sendiri,Dukungan Presiden Prabowo bikin Danantara nggak pernah jalan sendiri,1,1,True;;;
ini seriusan @pertamina ga ada klarifikasi apa apa? minimal kasih statement kalo lebih waras sih lu orang punya pejabat minta maaf didepan publik ngurus BUMN aja ga becus ngurus PSSI juga ga becus mau ngawasin Danantara? mending mundur dari jabatan @erickthohir,ini seriusan ga ada klarifikasi apa apa minimal kasih statement kalo lebih waras sih lu orang punya pejabat minta maaf didepan publik ngurus BUMN aja ga becus ngurus PSSI juga ga becus mau ngawasin Danantara mending mundur dari jabatan,0,0,True;;;
Anak muda : kalo danantara itu bang gabungan dari bank swasta sama bank nasional Saya : iya guys buat menyaingi bursa efek Indonesia (bei) itu Anak muda : pantesan ihsg anjlok bang karena peredaran uang masuk ke danantara semua,Anak muda kalo danantara itu bang gabungan dari bank swasta sama bank nasional Saya iya guys buat menyaingi bursa efek Indonesia bei itu Anak muda pantesan ihsg anjlok bang karena peredaran uang masuk ke danantara semua,0,0,True;;;
Alokasi Rp300 Triliun ke Danantara Berpotensi Timbulkan Kontraksi Ekonomi. Kontraksi permbuhan ekonomi bisa memicu dampak lain yang lebih ekstrem. Hal ini bisa membuat perputaran uang di dalam negeri melambat. https://t.co/BK2u6DOyQf https://t.co/6ID2cXv5eo,Alokasi Rp300 Triliun ke Danantara Berpotensi Timbulkan Kontraksi Ekonomi Kontraksi permbuhan ekonomi bisa memicu dampak lain yang lebih ekstrem Hal ini bisa membuat perputaran uang di dalam negeri melambat,0,0,True;;;
Jujur gue sedih bgt liat IHSG.....ini gw Hold dari jaman gue digaji sejuta akhirnya sekarang sampe merah......sakit hati gw trust gue tinggi banget loh sama BUMN ini diruntuhin gitu aja karna Danantara TOT ini,Jujur gue sedih bgt liat IHSGini gw Hold dari jaman gue digaji sejuta akhirnya sekarang sampe merahsakit hati gw trust gue tinggi banget loh sama BUMN ini diruntuhin gitu aja karna Danantara TOT ini,0,0,True;;;
@JedTeguh03 Suka banget liat Presiden Prabowo kasih perhatian ke Danantara keren maksimal,Suka banget liat Presiden Prabowo kasih perhatian ke Danantara keren maksimal,1,1,True;;;
danantara anjing kabeh2 bae diambil alih sono. fuck danantara fuck jokowi fuck prabowok,danantara anjing kabeh2 bae diambil alih sono fuck danantara fuck jokowi fuck prabowok,0,0,True;;;
Sebagai lembaga pengelola investasi Danantara dapat meningkatkan daya tarik Indonesia di mata investor global. #Danantara #InvestasiNegara #EkonomiIndonesia #DanantaraEconomicGrowth #DanantaraUntukIndonesia https://t.co/Lf2xEwpm7d,Sebagai lembaga pengelola investasi Danantara dapat meningkatkan daya tarik Indonesia di mata investor global Danantara InvestasiNegara EkonomiIndonesia DanantaraEconomicGrowth DanantaraUntukIndonesia,1,1,True;;;
@JedTeguh03 Dukungan Presiden Prabowo jadi motivasi kuat buat Danantara,Dukungan Presiden Prabowo jadi motivasi kuat buat Danantara,1,1,True;;;
fr tho sebenarnya anggarannya ada cuma kedok efisiensi aja supaya ngalir ke danantara,fr tho sebenarnya anggarannya ada cuma kedok efisiensi aja supaya ngalir ke danantara,0,0,True;;;
@AyamSegar3 @tekarok007 Memang gitu kok skemanya. Danantara adalah jebakan extrem kapitalis yang mana kita diimingÂ²i kekuatan leverage yang mana infrastructur keuangan ada ditangan mereka bahkan sekalian SDMnya. Kita hanya SEWA infrastructur keuangan Dan SDM. Rakyat harus percaya %. Asu to???,Memang gitu kok skemanya Danantara adalah jebakan extrem kapitalis yang mana kita diimingi kekuatan leverage yang mana infrastructur keuangan ada ditangan mereka bahkan sekalian SDMnya Kita hanya SEWA infrastructur keuangan Dan SDM Rakyat harus percaya Asu to,0,0,True;;;
@GenZNusantara Bergerak maju! BPI Danantara bantu Indonesia jadi powerhouse dengan behekti wegreen future,Bergerak maju BPI Danantara bantu Indonesia jadi powerhouse dengan behekti wegreen future,1,1,True;;;
@reaareaa__ Presiden Prabowo serius dukung Danantara jangan ragu berkarya di negeri sendiri,Presiden Prabowo serius dukung Danantara jangan ragu berkarya di negeri sendiri,1,1,True;;;
@reaareaa__ Presiden Prabowo support Danantara jalan buat inovator muda jadi makin terbuka,Presiden Prabowo support Danantara jalan buat inovator muda jadi makin terbuka,1,1,True;;;
Danantara hadir untuk mengelola dan mengoptimalkan Kekayaan Negara demi pertumbuhan ekonomi yang berkelanjutan. #Danantara #InvestasiNasional #BPIDanantara https://t.co/L3OTbufgaW,Danantara hadir untuk mengelola dan mengoptimalkan Kekayaan Negara demi pertumbuhan ekonomi yang berkelanjutan Danantara InvestasiNasional BPIDanantara,1,1,True;;;
@JedTeguh03 Gas terus Danantara makin semangat dengan support dari Presiden Prabowo,Gas terus Danantara makin semangat dengan support dari Presiden Prabowo,1,1,True;;;
@reaareaa__ Keren banget Presiden Prabowo support Danantara harapannya makin banyak produk lokal yang naik kelas,Keren banget Presiden Prabowo support Danantara harapannya makin banyak produk lokal yang naik kelas,1,1,True;;;
