Text,Text Clean,Label,Predicted Label,Correct;;;
Gimana orang mau percaya sama Danantara? Negeri ini banyak begundal,Gimana orang mau percaya sama Danantara Negeri ini banyak begundal,0,0,True;;;
@JedTeguh03 Seneng banget liat Presiden Prabowo kasih perhatian ke Danantara jadi makin kepengen liat suksesnya,Seneng banget liat Presiden Prabowo kasih perhatian ke Danantara jadi makin kepengen liat suksesnya,1,1,True;;;
@prastow Mau bilang akibat danantara effect takut disalahin ya om ,Mau bilang akibat danantara effect takut disalahin ya om,0,0,True;;;
@GenZNusantara Kinerja IHSG yang makin kuat bikin investor makin optimis. Thanks to Danantara yang solid dan hasil top from RUPST Himbara,Kinerja IHSG yang makin kuat bikin investor makin optimis Thanks to Danantara yang solid dan hasil top from RUPST Himbara,1,1,True;;;
peluncuran danantara yang tenggalam ihsg https://t.co/ADYYAF1O2D,peluncuran danantara yang tenggalam ihsg,0,0,True;;;
let see danantara ,let see danantara,2,2,True;;;
@dheppylovelly Transparansi dan integritas bawa perubahan! Mari dukung Danantara,Transparansi dan integritas bawa perubahan Mari dukung Danantara,1,1,True;;;
@Rocky_Antonie @prabowo Lah danantara aja ada asingnya kwkwkkwkwk,Lah danantara aja ada asingnya kwkwkkwkwk,0,0,True;;;
bisa nih Danantara! Investasi ramah lingkungan jadi kenyataan https://t.co/zVBBTZ8Evy,bisa nih Danantara Investasi ramah lingkungan jadi kenyataan,1,1,True;;;
@JedTeguh03 Salut sama Presiden Prabowo keberanian dalam dukung Danantara patut ditiru pemimpin lain,Salut sama Presiden Prabowo keberanian dalam dukung Danantara patut ditiru pemimpin lain,1,1,True;;;
Danantara Investasi Cerdas Untuk Generasi Mendatang https://t.co/B2hulLQo8r,Danantara Investasi Cerdas Untuk Generasi Mendatang,1,1,True;;;
@DS_yantie Token danantara lgsg ambruk ,Token danantara lgsg ambruk,0,0,True;;;
Danantara 10thn kedepan.,Danantara 10thn kedepan,2,2,True;;;
@FrediRandi4 Kerjasama Danantara sama Joint Fund Rp 67 5 T wujudin harapan Presiden Prabowo jadi kenyataan,Kerjasama Danantara sama Joint Fund Rp 67 5 T wujudin harapan Presiden Prabowo jadi kenyataan,1,1,True;;;
@FrediRandi4 Presiden Prabowo tahu cara tepat dorong Danantara maju Joint Fund Rp 67 5 T sama global makin bikin optimis,Presiden Prabowo tahu cara tepat dorong Danantara maju Joint Fund Rp 67 5 T sama global makin bikin optimis,1,1,True;;;
@WagimanDeep212_ @PPATK Sahroni bilang 'Pengawasan Danantara berlapis publik harusnya tenang' sambil menyebut KPK dan PPATK terlibat. Tapi ingat Pertamina juga diawasi KPK dan PPATK hasilnya? Korupsi Rp193 triliun. Basarnas yang tugasnya menyelamatkan nyawa punya 'dana komando' 10%. Kementerian dan,Sahroni bilang Pengawasan Danantara berlapis publik harusnya tenang sambil menyebut KPK dan PPATK terlibat Tapi ingat Pertamina juga diawasi KPK dan PPATK hasilnya Korupsi Rp193 triliun Basarnas yang tugasnya menyelamatkan nyawa punya dana komando 10 Kementerian dan,0,0,True;;;
@reaareaa__ Inisiatif Presiden Prabowo support Danantara itu contoh bagus buat pemimpin lainnya,Inisiatif Presiden Prabowo support Danantara itu contoh bagus buat pemimpin lainnya,1,1,True;;;
@PartaiSocmed Wabahnya lagi nyinyir danantara anak buahnya nyinyir ijazah palsu,Wabahnya lagi nyinyir danantara anak buahnya nyinyir ijazah palsu,0,0,True;;;
@d17hanakaede @kerambalele @hrdbacot Bentuknya profit RS ya. 60%nya buat pemerintah. ya kayak BUMN lain aja. Dividen diolah di danantara.,Bentuknya profit RS ya 60nya buat pemerintah ya kayak BUMN lain aja Dividen diolah di danantara,2,2,True;;;
@Mdy_Asmara1701 Survei bayaran Yg puas oon 3 bulan 2 x didemo besar Seluruh Indonesia Gara 2 Danantara ga dipercaya rakyat &amp; dunia IHSG jeblok Rupiah melemah $ menguat APBN minus PHK dimana2 Deflasi 1 th akibat korupsi dr jaman mulyono #IndonesiaGelap 2030 Indonesia Bubar,Survei bayaran Yg puas oon 3 bulan 2 x didemo besar Seluruh Indonesia Gara 2 Danantara ga dipercaya rakyat dan dunia IHSG jeblok Rupiah melemah menguat APBN minus PHK dimana2 Deflasi 1 th akibat korupsi dr jaman mulyono IndonesiaGelap 2030 Indonesia Bubar,0,0,True;;
@reaareaa__ Dengan adanya dukungan Prabowo buat Danantara makin yakin bisa cetak prestasi,Dengan adanya dukungan Prabowo buat Danantara makin yakin bisa cetak prestasi,1,1,True;;;
Berita korup dinaikin trs biar danantara dilupain org yhhh??,Berita korup dinaikin trs biar danantara dilupain org yhhh,0,0,True;;;
Danantara jadi contoh dana kekayaan negara yang berinvestasi pada masa depan #Fakta #CekFakta #BPIDanantara #Ekonomilndonesia #TerusTerang https://t.co/fInBGBIjIF,Danantara jadi contoh dana kekayaan negara yang berinvestasi pada masa depan Fakta CekFakta BPIDanantara Ekonomilndonesia TerusTerang,1,1,True;;;
@poemsydd @BNI @BNICustomerCare Mending lu urus cepat sebelum di putar investasi oleh danantara,Mending lu urus cepat sebelum di putar investasi oleh danantara,0,0,True;;;
@JedTeguh03 Presiden Prabowo support Danantara dengan totalitas layak dapat apresiasi,Presiden Prabowo support Danantara dengan totalitas layak dapat apresiasi,1,1,True;;;
Mengonsolidasikan dan mengelola aset strategis negara Danantara berkomitmen memperkuat masa depan ekonomi Indonesia melalui investasi berkelanjutan. #Danantara #InvestasiNasional #BPIDanantara https://t.co/RTjINzDb2U,Mengonsolidasikan dan mengelola aset strategis negara Danantara berkomitmen memperkuat masa depan ekonomi Indonesia melalui investasi berkelanjutan Danantara InvestasiNasional BPIDanantara,1,1,True;;;
Emang Indonesia negara korupsi di mana mana cara bermain politik untuk korupsi si. Bisa bisa nya naikin berita BUMN untuk nutupin DANANTARA hadehhhh negara bobrok nyesel pernah hormat sama bendera korupsi,Emang Indonesia negara korupsi di mana mana cara bermain politik untuk korupsi si Bisa bisa nya naikin berita BUMN untuk nutupin DANANTARA hadehhhh negara bobrok nyesel pernah hormat sama bendera korupsi,0,0,True;;;
@FrediRandi4 Makin semangat lihat Danantara jalan sevisi sama arah perubahan Presiden Prabowo,Makin semangat lihat Danantara jalan sevisi sama arah perubahan Presiden Prabowo,1,1,True;;;
Danantara dalam pusaran konflik kepentingan Struktur Danantara diduduki gerbong TKN Prabowo-Gibran dan pengusaha ekstraktif Danantara akan mendanai sebesar 326 T (US$ 20 miliar) untuk 20 PSN termasuk hilirisasi nikel tembaga bauksit dst Keuntungan nasional atau kapitalis? https://t.co/LuPVvwV8Ah,Danantara dalam pusaran konflik kepentingan Struktur Danantara diduduki gerbong TKN PrabowoGibran dan pengusaha ekstraktif Danantara akan mendanai sebesar 326 T US 20 miliar untuk 20 PSN termasuk hilirisasi nikel tembaga bauksit dst Keuntungan nasional atau kapitalis,0,0,True;;;
 Ekonomi Tumbuh Bersama Danantara! Inilah Target Investasi Strategisnya #InvestasiStrategis #EkonomiTumbuh #IndonesiaMaju https://t.co/V7djmkQ3e5,Ekonomi Tumbuh Bersama Danantara Inilah Target Investasi Strategisnya InvestasiStrategis EkonomiTumbuh IndonesiaMaju,1,1,True;;;
Ekonomi baru Indonesia dimulai dari Danantara yang pro rakyat dan berdaya saing #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/tmZyFbUNcF,Ekonomi baru Indonesia dimulai dari Danantara yang pro rakyat dan berdaya saing Danantara KerjaSamaDanantara InvestasiDanantara DukungDanantara,1,1,True;;;
@GenZNusantara Transisi energi jadi makin jelas arah jalannya dengan BPI Danantara. Semangat perubahan dari kita semua,Transisi energi jadi makin jelas arah jalannya dengan BPI Danantara Semangat perubahan dari kita semua,1,1,True;;;
@thedufresne Netizen juga gak suka efisiensi MBG basi Danantara tapi digas aja. Tol udah dibangun. Listrik katanya surplus dan masih niat bangun PLTU lagi. Tax holiday juga udah berkali2. Semua di jaman Jokowi. Industrialisasinya mana?,Netizen juga gak suka efisiensi MBG basi Danantara tapi digas aja Tol udah dibangun Listrik katanya surplus dan masih niat bangun PLTU lagi Tax holiday juga udah berkali2 Semua di jaman Jokowi Industrialisasinya mana,0,0,True;;;
berdasarkan slide presentasi badan tersebut kepada sekelompok eksekutif bisnis asing pada Mei 2025. Slide presentasi tersebut menunjukkan bahwa dewan penasihat BPI Danantara beranggotakan 4 orang yakni ekonom Jeffrey Sachs pensiunan manajer investasi Chapman Taylor ,berdasarkan slide presentasi badan tersebut kepada sekelompok eksekutif bisnis asing pada Mei 2025 Slide presentasi tersebut menunjukkan bahwa dewan penasihat BPI Danantara beranggotakan 4 orang yakni ekonom Jeffrey Sachs pensiunan manajer investasi Chapman Taylor,2,2,True;;;
Pertamina pengalihan danantara. Sotoy aja ini mah. Agenda setting.,Pertamina pengalihan danantara Sotoy aja ini mah Agenda setting,0,0,True;;;
@tanyakanrl hayo mau ngapain ada buzzer gus segala? mau pengalihan isu danantara / Indonesia Gelap yah? kontol,hayo mau ngapain ada buzzer gus segala mau pengalihan isu danantara Indonesia Gelap yah kontol,0,0,True;;;
@romoatheist @prabowo @kemendagri @KPK_RI @bpkri Ini para ternak mukidi dan PS lagi di suruh serang pejabat PDI P habis dapat bayaran.semua serang.tapi goblok dia yang jadi tikus sama kavlingan laut pada diem.danantara jelas sangat merugikan rakyat pada diem kan asuuu.cocoxt buzer mukidi dan PS kaya asuuu maling teriak maling,Ini para ternak mukidi dan PS lagi di suruh serang pejabat PDI P habis dapat bayaransemua serangtapi goblok dia yang jadi tikus sama kavlingan laut pada diemdanantara jelas sangat merugikan rakyat pada diem kan asuuucocoxt buzer mukidi dan PS kaya asuuu maling teriak maling,0,0,True;;;
@GenZNusantara Investasi lebih baik dengan BPI Danantara leading in innovation dan sustainability,Investasi lebih baik dengan BPI Danantara leading in innovation dan sustainability,1,1,True;;;
@nardie_bonek MBG dijadikan alasan efisiensi bbrp anggaran. Ternyata yg gede nya buat nyimpen d Danantara. Yasudah.. Tau sendiri rezim ini kelanjutan dr yg kemaren.,MBG dijadikan alasan efisiensi bbrp anggaran Ternyata yg gede nya buat nyimpen d Danantara Yasudah Tau sendiri rezim ini kelanjutan dr yg kemaren,0,0,True;;;
@DDDSwordX @yudhakhel Mslhnya kl danantara collaps yg ngerasain lngsng ya org2 indo. Sodara2 gue org2 miskin yg ga milih 02 jg ttp bakal kna dampaknya. Jd jangan smpe amit2 gagal kl smpe gagal ya efeknya bsa lbh parah dr krismon 98 ,Mslhnya kl danantara collaps yg ngerasain lngsng ya org2 indo Sodara2 gue org2 miskin yg ga milih 02 jg ttp bakal kna dampaknya Jd jangan smpe amit2 gagal kl smpe gagal ya efeknya bsa lbh parah dr krismon 98,0,0,True;;;
salut buat Danantara ide revolusionernya mantul abis https://t.co/lYsJhxW8Hf,salut buat Danantara ide revolusionernya mantul abis,1,1,True;;;
@soIacedsun masuk ke danantara,masuk ke danantara,2,2,True;;;
semua kecuali permata. tapi udah saya pindahin ke BCA sih. belum percaya danantara.,semua kecuali permata tapi udah saya pindahin ke BCA sih belum percaya danantara,0,0,True;;;
@FrediRandi4 Lewat Presiden Prabowo Danantara dan global bisa kolaborasi bikin Joint Fund Rp 67 5 Triliun energi positif makin terasa,Lewat Presiden Prabowo Danantara dan global bisa kolaborasi bikin Joint Fund Rp 67 5 Triliun energi positif makin terasa,1,1,True;;;
@JedTeguh03 Dukungan Presiden Prabowo ke Danantara jadi inspirasi buat seluruh negeri,Dukungan Presiden Prabowo ke Danantara jadi inspirasi buat seluruh negeri,1,1,True;;;
@tham878 @Henry84Wu Woi kaya si tua bangsat yg jadiin taksin jd anggota DANANTARA. Tolol lu,Woi kaya si tua bangsat yg jadiin taksin jd anggota DANANTARA Tolol lu,0,0,True;;;
Danantara: Investasi Strategis untuk Masa Depan Indonesia yang Lebih Maju #DanantaraUntukBangsa #InvestasiMasaDepan #IndonesiaMaju https://t.co/RgDCercj5f,Danantara Investasi Strategis untuk Masa Depan Indonesia yang Lebih Maju DanantaraUntukBangsa InvestasiMasaDepan IndonesiaMaju,1,1,True;;;
@FDonghun Alasan benci wowo: 1. Bikin IHSG dn rupiah ambruk 2. Bikin investor kabur 3. Masukin WNA eks koruptor ke danantara 4. Babat hutan demi food estate pdhl udh ad bukti bhwa it gagal 5. Maksain MBG smpe defisit APBN dn pangkas dana pendidikan kesehatan dn infra,Alasan benci wowo 1 Bikin IHSG dn rupiah ambruk 2 Bikin investor kabur 3 Masukin WNA eks koruptor ke danantara 4 Babat hutan demi food estate pdhl udh ad bukti bhwa it gagal 5 Maksain MBG smpe defisit APBN dn pangkas dana pendidikan kesehatan dn infra,0,0,True;;;
Danantara hadir dengan sistem pengawasan berlapis menjamin pengelolaan yang transparan dan efisien. Bersama Danantara kita dapat menciptakan peluang besar untuk setiap individu tanpa terkecuali. Ayo berpartisipasi dalam perubahan ini! #Danantara https://t.co/dAZpMBvqkb,Danantara hadir dengan sistem pengawasan berlapis menjamin pengelolaan yang transparan dan efisien Bersama Danantara kita dapat menciptakan peluang besar untuk setiap individu tanpa terkecuali Ayo berpartisipasi dalam perubahan ini Danantara,1,1,True;;;
Rosan Bantah Kabar Mundurnya Ray Dalio dari Danantara https://t.co/FGrsnJzrEN,Rosan Bantah Kabar Mundurnya Ray Dalio dari Danantara,2,2,True;;;
@FrediRandi4 Era baru kolaborasi keuangan hadir Presiden Prabowo sukses bawa Danantara bareng global Joint Fund Rp 67 5 Triliun jadi game-changer,Era baru kolaborasi keuangan hadir Presiden Prabowo sukses bawa Danantara bareng global Joint Fund Rp 67 5 Triliun jadi gamechanger,1,1,True;;;
@ardisatriawan Maksudnya itu yg ngurus danantara. Kan aseng semua,Maksudnya itu yg ngurus danantara Kan aseng semua,0,0,True;;;
@GenZNusantara Kepercayaan investor tumbuh saat IHSG naik. RUPST Himbara dan manajemen Danantara memberi angin positif untuk pasar,Kepercayaan investor tumbuh saat IHSG naik RUPST Himbara dan manajemen Danantara memberi angin positif untuk pasar,1,1,True;;;
@FrediRandi4 Joint Fund Rp 67 5 T yang dikawal Presiden Prabowo bareng Danantara dan global bukti komitmen nyata masa depan,Joint Fund Rp 67 5 T yang dikawal Presiden Prabowo bareng Danantara dan global bukti komitmen nyata masa depan,1,1,True;;;
wah Danantara emang terbaik buat pertumbuhan ekonomi https://t.co/LCo9qWcICD,wah Danantara emang terbaik buat pertumbuhan ekonomi,1,1,True;;;
@GenZNusantara Dengan IHSG naik investor menemukan kembali kepercayaan diri. Berterima kasih kepada Danantara dan Himbara atas hasil positifnya,Dengan IHSG naik investor menemukan kembali kepercayaan diri Berterima kasih kepada Danantara dan Himbara atas hasil positifnya,1,1,True;;;
@JedTeguh03 Dukungan Presiden Prabowo jadi semangat baru buat tim Danantara,Dukungan Presiden Prabowo jadi semangat baru buat tim Danantara,1,1,True;;;
Dengan Danantara Indonesia siap menghadapi tantangan ekonomi global dengan percaya diri #IndonesiaMaju https://t.co/QmSNJyIycj,Dengan Danantara Indonesia siap menghadapi tantangan ekonomi global dengan percaya diri IndonesiaMaju,1,1,True;;;
Danantara adalah keputusan strategis untuk kemajuan ekonomi Indonesia. #danantaraindonesia #danantara https://t.co/s9GL7GxSUI,Danantara adalah keputusan strategis untuk kemajuan ekonomi Indonesia danantaraindonesia danantara,1,1,True;;;
@ispaimo @sandalista1789 Tapi hari ini ada pernyataan pertamina nih soal danantara Pokoknya mah yg dijadiin pertimbangan harus dibongkar atau tidaknya suatu kasus itu ga jauh-jauh dari pengalihan isu sandera politik atau belokin rakyat utk dukung keputusan pemerintah. Gak ada yg murni buat rakyat https://t.co/4appcTUOBA,Tapi hari ini ada pernyataan pertamina nih soal danantara Pokoknya mah yg dijadiin pertimbangan harus dibongkar atau tidaknya suatu kasus itu ga jauhjauh dari pengalihan isu sandera politik atau belokin rakyat utk dukung keputusan pemerintah Gak ada yg murni buat rakyat,0,0,True;;;
@GenZNusantara Dengan BPI Danantara mari berkelanjutan raih pertumbuhan ekonomi yang lebih signifikan,Dengan BPI Danantara mari berkelanjutan raih pertumbuhan ekonomi yang lebih signifikan,1,1,True;;;
@bankmandiri Merger ke Danantara,Merger ke Danantara,2,2,True;;;
@NenkMonica Edit Kan org org itu sekongkolan ya ga sih? Saling ngelindungi biar jalan uang mereka ttp ada selain itu bsa jd buat nutupin jga Danantara yg lg launching? Biar jalan uang mereka makin terbuka lebar,Edit Kan org org itu sekongkolan ya ga sih Saling ngelindungi biar jalan uang mereka ttp ada selain itu bsa jd buat nutupin jga Danantara yg lg launching Biar jalan uang mereka makin terbuka lebar,0,0,True;;;
@JedTeguh03 Presiden Prabowo tetap support Danantara semangat dan motivasi buat tim jadi makin tinggi,Presiden Prabowo tetap support Danantara semangat dan motivasi buat tim jadi makin tinggi,1,1,True;;;
@JhonSitorus_18 MENGAPA KASUS OPLOS BBM PERTAMINA MELEDUK SETELAH DANANTARA DI RESMIKAN ? .. @JhonSitorus_18 https://t.co/QYiJumUNsd,MENGAPA KASUS OPLOS BBM PERTAMINA MELEDUK SETELAH DANANTARA DI RESMIKAN,0,0,True;;;
Langkah strategis Presiden Prabowo: Kerjasama Danantara bentuk Joint Fund Rp 67 5 Triliun Rupiah untuk kemajuan. #DanantaraUntukIndonesia https://t.co/0Q9V0PNn65,Langkah strategis Presiden Prabowo Kerjasama Danantara bentuk Joint Fund Rp 67 5 Triliun Rupiah untuk kemajuan DanantaraUntukIndonesia,1,1,True;;;
@reaareaa__ Dukungan Presiden Prabowo ke Danantara bikin rasa percaya diri startup lokal makin meningkat,Dukungan Presiden Prabowo ke Danantara bikin rasa percaya diri startup lokal makin meningkat,1,1,True;;;
@tvOneNews Semua akan jadi pegawai Danantara.... Ok gass ok gass ok gass,Semua akan jadi pegawai Danantara Ok gass ok gass ok gass,0,0,True;;;
ah kaya ada dampaknya aja? absolutely! gede banget cuk dampaknya paling gamblang adalah minimnya pengawasan dan keseimbangan kekuasaan. liat itu danantara contoh paling nyata dikelola bukan berdasarkan kredibilitas tapi kedekatan dengan ring penguasa,ah kaya ada dampaknya aja absolutely gede banget cuk dampaknya paling gamblang adalah minimnya pengawasan dan keseimbangan kekuasaan liat itu danantara contoh paling nyata dikelola bukan berdasarkan kredibilitas tapi kedekatan dengan ring penguasa,0,0,True;;;
gila ya pemerintah keluarga gw bela-belain ngisi pertamax dari awal beli meski mobil cuma lcgc eh pertamaxnya dioplos anjinggggggggg bangetttttt bubar aja pemerintah bumn danantara dan antek-antek panteknya itu. rot in hell bitch,gila ya pemerintah keluarga gw belabelain ngisi pertamax dari awal beli meski mobil cuma lcgc eh pertamaxnya dioplos anjinggggggggg bangetttttt bubar aja pemerintah bumn danantara dan antekantek panteknya itu rot in hell bitch,0,0,True;;;
@pakmul63 Apa jadinya DANANTARA kalo perusahaan BUMN nya kayak begini.....,Apa jadinya DANANTARA kalo perusahaan BUMN nya kayak begini,0,0,True;;;
@reaareaa__ Presiden Prabowo support Danantara waktunya Indonesia jadi tuan rumah di industri digital,Presiden Prabowo support Danantara waktunya Indonesia jadi tuan rumah di industri digital,1,1,True;;;
asli danantara kek nama pinjol,asli danantara kek nama pinjol,0,0,True;;;
@erickthohir @prabowo @alisyarief @tempodotco Ingat bahwa pendirian Danantara (yg saat ini dipimpin oleh Mulyaman Hadad) telah menyisakan BUMNÂ² yang bermasalah.. memang tidak semuanya tapi cukup banyak seperti BUMNÂ² Karya Farmasi Krakatau Steel Garuda KAI (terkait KCIC) dan juga Freeport.,Ingat bahwa pendirian Danantara yg saat ini dipimpin oleh Mulyaman Hadad telah menyisakan BUMN yang bermasalah memang tidak semuanya tapi cukup banyak seperti BUMN Karya Farmasi Krakatau Steel Garuda KAI terkait KCIC dan juga Freeport,0,0,True;;;
Tipu Tipu danantara,Tipu Tipu danantara,0,0,True;;;
@JedTeguh03 Presiden Prabowo dukung Danantara semoga bisa jadi inspirasi buat startup lain juga,Presiden Prabowo dukung Danantara semoga bisa jadi inspirasi buat startup lain juga,1,1,True;;;
@GenZNusantara IHSG bergerak ke atas kenangan baik hasil dari RUPST Himbara dan clear-nya manajemen Danantara jadi kekuatan investor,IHSG bergerak ke atas kenangan baik hasil dari RUPST Himbara dan clearnya manajemen Danantara jadi kekuatan investor,1,1,True;;;
@reaareaa__ Salut buat Presiden Prabowo yang support dan percaya ke Danantara digitalisasi jalan terus,Salut buat Presiden Prabowo yang support dan percaya ke Danantara digitalisasi jalan terus,1,1,True;;;
Danantara harapan baru untuk kemajuan indonesia https://t.co/GAwtVSeSZF,Danantara harapan baru untuk kemajuan indonesia,1,1,True;;;
Pertamina bobrok danantara diisi orang2 bermasalah dan tdk kompeten pagar laut senyap hukum hanya alat politik kapekak dan banyak orang di kabinet warisan finalis OCCRP presiden petugas si jok bakalan 2030 Indonesia bubar.,Pertamina bobrok danantara diisi orang2 bermasalah dan tdk kompeten pagar laut senyap hukum hanya alat politik kapekak dan banyak orang di kabinet warisan finalis OCCRP presiden petugas si jok bakalan 2030 Indonesia bubar,0,0,True;;;
@CNNIndonesia Ini mengarah ke prdiksi gw sebelumnya sbelum akhir 2025 kurs rupiah/dolar akn tmbus Rp17.000. Pasar tdk sudi ikut pemerintah. Danantara akn membuat investor asing cemas utk parkir dana di Indons krn lihat riwayat bbrp proyek besar pemerintah pada jeblok.,Ini mengarah ke prdiksi gw sebelumnya sbelum akhir 2025 kurs rupiahdolar akn tmbus Rp17000 Pasar tdk sudi ikut pemerintah Danantara akn membuat investor asing cemas utk parkir dana di Indons krn lihat riwayat bbrp proyek besar pemerintah pada jeblok,0,0,True;;;
BUAJINGAN TENAN TAK DELOK DELOK TWEET MU Sek di highlight bagian kuwi ne to Mbok sek eling PRESIDEN MU LHO TURUNAN CINO Danantara lho isine turunan cino kabeh,BUAJINGAN TENAN TAK DELOK DELOK TWEET MU Sek di highlight bagian kuwi ne to Mbok sek eling PRESIDEN MU LHO TURUNAN CINO Danantara lho isine turunan cino kabeh,0,0,True;;;
@JedTeguh03 Niat baik Presiden Prabowo buat support Danantara beneran jadi energi baru buat pelaku startup,Niat baik Presiden Prabowo buat support Danantara beneran jadi energi baru buat pelaku startup,1,1,True;;;
@JedTeguh03 Dukungan Presiden Prabowo bikin Danantara nggak pernah jalan sendiri,Dukungan Presiden Prabowo bikin Danantara nggak pernah jalan sendiri,1,1,True;;;
@reaareaa__ Perhatian khusus Presiden Prabowo ke Danantara bikin generasi muda tambah percaya diri,Perhatian khusus Presiden Prabowo ke Danantara bikin generasi muda tambah percaya diri,1,1,True;;;
OLIGARKING - THEY NOT LIKE US #IndonesiaGelap #DarkIndonesia #AdiliJokowidodo #AdiliJokowi #Danantara #Pertamax #Pertamina #ArtistBersuara #lawanajadulu Ahok Pepaya BUMN Erick Tohir Bahlil Koruptor Jokowi Indonesia Korupsi https://t.co/8H0wrXqbzs,OLIGARKING THEY NOT LIKE US IndonesiaGelap DarkIndonesia AdiliJokowidodo AdiliJokowi Danantara Pertamax Pertamina ArtistBersuara lawanajadulu Ahok Pepaya BUMN Erick Tohir Bahlil Koruptor Jokowi Indonesia Korupsi,0,0,True;;;
 Ga sabar nunggu berita korupsi danantara Ye masa kita masyarakat yg sebenarnya punya power cmn kayak jd penonton berita pejabat si -_-,Ga sabar nunggu berita korupsi danantara Ye masa kita masyarakat yg sebenarnya punya power cmn kayak jd penonton berita pejabat si,0,0,True;;;
@FrediRandi4 Dukungan Presiden Prabowo bawa energi baru Joint Fund global dan Danantara siap angkat Indonesia,Dukungan Presiden Prabowo bawa energi baru Joint Fund global dan Danantara siap angkat Indonesia,1,1,True;;;
Jujur gue sedih bgt liat IHSG.....ini gw Hold dari jaman gue digaji sejuta akhirnya sekarang sampe merah......sakit hati gw trust gue tinggi banget loh sama BUMN ini diruntuhin gitu aja karna Danantara TOT ini,Jujur gue sedih bgt liat IHSGini gw Hold dari jaman gue digaji sejuta akhirnya sekarang sampe merahsakit hati gw trust gue tinggi banget loh sama BUMN ini diruntuhin gitu aja karna Danantara TOT ini,0,0,True;;;
masa depan cerah bareng Danantara semangat terus https://t.co/eQvfeyAqW2,masa depan cerah bareng Danantara semangat terus,1,1,True;;;
isu-isu udah mulai tertutup dan mereda. sebagai pengingat ini list isu yang masih harus dikawal dan diadvokasi: 1. Evaluasi MBG 2. Efisiensi 3. Tukin Dosen dan Tendik 4. Revisi UU Minerba 5. Danantara 6. Pertamina yok semangat!,isuisu udah mulai tertutup dan mereda sebagai pengingat ini list isu yang masih harus dikawal dan diadvokasi 1 Evaluasi MBG 2 Efisiensi 3 Tukin Dosen dan Tendik 4 Revisi UU Minerba 5 Danantara 6 Pertamina yok semangat,0,0,True;;;
@prastow 1. Prabowo bilang pasar modal bukan hal penting orang kecil ga usah main saham krn itu judi 2. Kabinet diisi kroni² yg jauh dr kompeten 3. Kasus korupsi yg tiada akhir 4. Pertumbuhan ekonomi jeblok liat aja laporan keuangan bank² bumn 5. Danantara just another wasted project.,1 Prabowo bilang pasar modal bukan hal penting orang kecil ga usah main saham krn itu judi 2 Kabinet diisi kroni yg jauh dr kompeten 3 Kasus korupsi yg tiada akhir 4 Pertumbuhan ekonomi jeblok liat aja laporan keuangan bank bumn 5 Danantara just another wasted project,0,0,True;;;
@AyamSegar3 @tekarok007 Memang gitu kok skemanya. Danantara adalah jebakan extrem kapitalis yang mana kita diimingÂ²i kekuatan leverage yang mana infrastructur keuangan ada ditangan mereka bahkan sekalian SDMnya. Kita hanya SEWA infrastructur keuangan Dan SDM. Rakyat harus percaya %. Asu to???,Memang gitu kok skemanya Danantara adalah jebakan extrem kapitalis yang mana kita diimingi kekuatan leverage yang mana infrastructur keuangan ada ditangan mereka bahkan sekalian SDMnya Kita hanya SEWA infrastructur keuangan Dan SDM Rakyat harus percaya Asu to,0,0,True;;;
@FrediRandi4 Gak ada yang mustahil kalau semangat kayak Presiden Prabowo bawa Danantara ciptakan Joint Fund triliunan ini,Gak ada yang mustahil kalau semangat kayak Presiden Prabowo bawa Danantara ciptakan Joint Fund triliunan ini,1,1,True;;;
Kurang Gelap ? Tunggu episode berikutnya! Pertamax Danantara IKN Food Estate Hambalang PAGAR LAUT Timah Nikel Blok Medan Hilirisasi DANA HAJI Bansos BPJS Asabri Jiwasraya Judol Pinjol Narkoboy Pajak Makan Gratis.,Kurang Gelap Tunggu episode berikutnya Pertamax Danantara IKN Food Estate Hambalang PAGAR LAUT Timah Nikel Blok Medan Hilirisasi DANA HAJI Bansos BPJS Asabri Jiwasraya Judol Pinjol Narkoboy Pajak Makan Gratis,0,0,True;;;
berita pertamax buat nutupin danantara aja kan wkkwwkw,berita pertamax buat nutupin danantara aja kan wkkwwkw,0,0,True;;;
Investor Ray Dalio Dikabarkan Batal Gabung Danantara Ini Kata Rosan https://t.co/0AzH1VoqWP,Investor Ray Dalio Dikabarkan Batal Gabung Danantara Ini Kata Rosan,2,2,True;;;
@GenZNusantara RUPST Himbara kasih semangat baru. IHSG menanjak dan kepengurusan Danantara jadi titik pencerahan untuk pelaku pasar,RUPST Himbara kasih semangat baru IHSG menanjak dan kepengurusan Danantara jadi titik pencerahan untuk pelaku pasar,1,1,True;;;
